language,sentence_id,sentence,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd,NER
en,ZuCo1-285,1,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",Joseph,5.871820471,6.752973348,2.4021533,3.230568433,B-PER
en,ZuCo1-285,2,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",H.,6.934436824,10.38477491,3.081219014,5.673253421,I-PER
en,ZuCo1-285,3,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",Ball,6.37401009,8.244349915,2.932772432,4.82043517,E-PER
en,ZuCo1-285,4,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",(,5.621147669,14.22606129,2.562453098,15.81868146,O
en,ZuCo1-285,5,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",November,5.621147669,14.22606129,2.562453098,15.81868146,B-DATE
en,ZuCo1-285,6,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",3,6.127557369,6.127557369,2.549819859,2.549819859,I-DATE
en,ZuCo1-285,7,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",",",6.127557369,6.127557369,2.549819859,2.549819859,I-DATE
en,ZuCo1-285,8,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",1905,7.292299679,18.67823122,3.099346516,12.05434981,I-DATE
en,ZuCo1-285,9,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",-,5.238301936,9.953989062,1.547765674,5.690505766,I-DATE
en,ZuCo1-285,10,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",December,7.662439132,24.6501827,2.477631858,12.46479911,I-DATE
en,ZuCo1-285,11,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",18,8.298366949,22.07271079,3.787985176,16.40353182,I-DATE
en,ZuCo1-285,12,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",",",8.298366949,22.07271079,3.787985176,16.40353182,I-DATE
en,ZuCo1-285,13,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",1993,0.0,0.0,0.0,0.0,E-DATE
en,ZuCo1-285,14,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",),0.0,0.0,0.0,0.0,O
en,ZuCo1-285,15,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",was,7.163165205,22.61372515,2.525173698,10.92331609,O
en,ZuCo1-285,16,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",an,7.448563243,11.98020662,3.208484706,7.403904773,O
en,ZuCo1-285,17,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",American,6.064762566,13.16867784,1.711586875,10.50129329,S-MISC
en,ZuCo1-285,18,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",politician,4.527302717,4.527302717,0.988316623,0.988316623,S-MISC
en,ZuCo1-285,19,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician. ",.,4.527302717,4.527302717,0.988316623,0.988316623,O
en,ZuCo1-286,1,He served in the United States Senate as a Republican from Minnesota. ,He,7.286222762,12.02014064,1.920290625,6.259636872,O
en,ZuCo1-286,2,He served in the United States Senate as a Republican from Minnesota. ,served,7.147972914,8.211433284,2.108595545,3.115853858,O
en,ZuCo1-286,3,He served in the United States Senate as a Republican from Minnesota. ,in,7.264677332,8.977262862,2.817666814,3.280419542,O
en,ZuCo1-286,4,He served in the United States Senate as a Republican from Minnesota. ,the,7.25583818,8.531990624,5.018995853,7.870791529,O
en,ZuCo1-286,5,He served in the United States Senate as a Republican from Minnesota. ,United,7.152530602,11.339526,1.824211174,5.052919342,B-GPE
en,ZuCo1-286,6,He served in the United States Senate as a Republican from Minnesota. ,States,6.637343134,8.953323495,3.919702675,5.683379004,E-GPE
en,ZuCo1-286,7,He served in the United States Senate as a Republican from Minnesota. ,Senate,9.084990016,9.084990016,6.0588106,6.0588106,S-ORG
en,ZuCo1-286,8,He served in the United States Senate as a Republican from Minnesota. ,as,10.2168157,14.5086379,6.422292184,6.75633725,O
en,ZuCo1-286,9,He served in the United States Senate as a Republican from Minnesota. ,a,10.2168157,14.5086379,6.422292184,6.75633725,O
en,ZuCo1-286,10,He served in the United States Senate as a Republican from Minnesota. ,Republican,7.140376769,11.12075701,0.300792016,5.328315705,S-MISC
en,ZuCo1-286,11,He served in the United States Senate as a Republican from Minnesota. ,from,7.375857279,28.97169893,3.117969557,22.87036233,O
en,ZuCo1-286,12,He served in the United States Senate as a Republican from Minnesota. ,Minnesota,5.894608907,16.73430853,0.975015759,11.79708822,S-GPE
en,ZuCo1-286,13,He served in the United States Senate as a Republican from Minnesota. ,.,5.894608907,16.73430853,0.975015759,11.79708822,O
en,ZuCo1-287,1,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,He,5.948625942,15.95528161,2.181867823,8.767629538,O
en,ZuCo1-287,2,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,was,5.894608907,8.629221287,4.610253337,8.875835168,O
en,ZuCo1-287,3,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,first,7.791957249,18.41305669,3.09978999,10.17357299,S-MISC
en,ZuCo1-287,4,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,appointed,7.226006045,18.71690251,2.307221105,6.412745032,O
en,ZuCo1-287,5,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,to,8.483375293,18.32190294,3.999721141,11.70013775,O
en,ZuCo1-287,6,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,fill,0.0,0.0,0.0,0.0,O
en,ZuCo1-287,7,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,the,6.036403623,45.48571925,1.093619858,27.79211793,O
en,ZuCo1-287,8,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,Senate,7.643410404,16.11733272,4.319826126,13.45765269,S-ORG
en,ZuCo1-287,9,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,seat,5.081821339,11.90316,1.517643934,8.946105392,O
en,ZuCo1-287,10,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,of,5.378071013,5.378071013,0.128910864,0.128910864,O
en,ZuCo1-287,11,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,Ernest,6.145281708,8.408933067,1.295818074,5.367570848,B-PER
en,ZuCo1-287,12,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,Lundeen,5.378071013,5.378071013,0.315765839,0.315765839,E-PER
en,ZuCo1-287,13,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,who,6.403550655,6.403550655,2.102080461,2.102080461,O
en,ZuCo1-287,14,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,had,7.109992187,9.861967185,1.343351361,3.59955176,O
en,ZuCo1-287,15,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,died,6.130089417,12.36652487,1.31841979,6.72018565,O
en,ZuCo1-287,16,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,in,6.919003386,9.888011112,2.638256371,4.113600267,O
en,ZuCo1-287,17,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,office,8.181048702,8.788740342,5.156018901,5.126260673,O
en,ZuCo1-287,18,He was first appointed to fill the Senate seat of Ernest Lundeen who had died in office. ,.,8.181048702,8.788740342,5.156018901,5.126260673,O
en,ZuCo1-288,1,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,He,5.02864832,7.413838007,0.700604597,3.484569782,O
en,ZuCo1-288,2,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,lost,6.832190294,8.933067107,2.068193228,3.440844298,O
en,ZuCo1-288,3,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,his,5.669763,24.13143502,2.556810369,19.1329375,O
en,ZuCo1-288,4,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,reelection,6.152877854,11.8196024,2.150661838,9.352417491,O
en,ZuCo1-288,5,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,bid,5.9621302,27.66347387,1.188283644,14.46662815,O
en,ZuCo1-288,6,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,in,8.264606303,12.02469832,2.94446152,7.702900334,O
en,ZuCo1-288,7,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,1948,7.346991926,18.47990277,2.280162184,18.0307445,S-DATE
en,ZuCo1-288,8,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,to,6.961445342,9.243665056,3.044242644,8.082838201,O
en,ZuCo1-288,9,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,Hubert,8.132019036,22.67794711,3.527420252,35.03667552,B-PER
en,ZuCo1-288,10,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,H.,5.286917267,5.286917267,0.945346335,0.945346335,I-PER
en,ZuCo1-288,11,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,Humphrey,6.563069711,9.844604566,1.910511385,6.583182744,E-PER
en,ZuCo1-288,12,He lost his reelection bid in 1948 to Hubert H. Humphrey. ,.,6.563069711,9.844604566,1.910511385,6.583182744,O
en,ZuCo1-289,1,"Ball died in Chevy Chase, Maryland. ",Ball,7.397264598,14.35809611,2.001159279,9.158584027,S-PER
en,ZuCo1-289,2,"Ball died in Chevy Chase, Maryland. ",died,6.702838788,14.54813786,2.429761973,8.429344845,O
en,ZuCo1-289,3,"Ball died in Chevy Chase, Maryland. ",in,6.708915704,7.395607258,2.445777459,2.618807072,O
en,ZuCo1-289,4,"Ball died in Chevy Chase, Maryland. ",Chevy,6.350377637,13.32667766,1.604288026,7.705368644,B-GPE
en,ZuCo1-289,5,"Ball died in Chevy Chase, Maryland. ",Chase,7.712159357,18.09816193,3.009571548,14.17896623,E-GPE
en,ZuCo1-289,6,"Ball died in Chevy Chase, Maryland. ",",",7.712159357,18.09816193,3.009571548,14.17896623,O
en,ZuCo1-289,7,"Ball died in Chevy Chase, Maryland. ",Maryland,5.712301415,7.920247707,0.486153312,3.855051948,S-GPE
en,ZuCo1-289,8,"Ball died in Chevy Chase, Maryland. ",.,5.712301415,7.920247707,0.486153312,3.855051948,O
en,ZuCo1-290,1,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Raymond,6.958069277,22.56966751,2.379112555,17.63060436,B-PER
en,ZuCo1-290,2,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Arrieta,13.27806233,13.27806233,13.87940301,13.87940301,E-PER
en,ZuCo1-290,3,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",(,7.07623154,16.50895622,2.714809455,9.22451089,O
en,ZuCo1-290,4,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",born,7.07623154,16.50895622,2.714809455,9.22451089,O
en,ZuCo1-290,5,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",March,6.768165639,12.60200538,2.846796054,8.710209405,B-DATE
en,ZuCo1-290,6,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",26,8.076221894,18.55890268,5.327195125,8.386252273,I-DATE
en,ZuCo1-290,7,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",",",8.076221894,18.55890268,5.327195125,8.386252273,I-DATE
en,ZuCo1-290,8,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",1965,6.836530949,9.814219984,0.21485144,3.996236779,E-DATE
en,ZuCo1-290,9,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",in,6.380762219,7.360664988,1.290335777,2.825871139,O
en,ZuCo1-290,10,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",San,6.003993402,12.34829412,0.837057092,5.803149363,B-GPE
en,ZuCo1-290,11,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Juan,6.39595451,9.495181873,2.293918558,2.93642528,E-GPE
en,ZuCo1-290,12,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",",",6.39595451,9.495181873,2.293918558,2.93642528,O
en,ZuCo1-290,13,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Puerto,7.132090065,11.54061669,3.296386623,7.69215946,B-GPE
en,ZuCo1-290,14,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Rico,6.607265467,10.88872929,1.301110492,5.499177439,E-GPE
en,ZuCo1-290,15,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",),6.607265467,10.88872929,1.301110492,5.499177439,O
en,ZuCo1-290,16,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",is,6.099704835,7.854414446,1.548272605,2.704983649,O
en,ZuCo1-290,17,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",considered,5.692045027,6.745377203,3.311965897,2.621539756,O
en,ZuCo1-290,18,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",by,5.113291084,9.853285876,1.993817833,6.461511088,O
en,ZuCo1-290,19,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",many,5.122840524,11.77098706,1.320570469,7.751188323,O
en,ZuCo1-290,20,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",to,5.681916833,5.681916833,2.014293837,2.014293837,O
en,ZuCo1-290,21,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",be,7.770856845,14.38709957,3.21124107,10.03733736,O
en,ZuCo1-290,22,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",one,7.192859229,16.05410823,3.112932409,9.18007956,S-MISC
en,ZuCo1-290,23,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",of,11.51575658,11.51575658,6.574454055,6.574454055,O
en,ZuCo1-290,24,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Puerto,7.132090065,11.54061669,3.296386623,7.69215946,B-GPE
en,ZuCo1-290,25,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",Rico,6.251627745,10.07248893,3.039054981,8.248360756,I-GPE
en,ZuCo1-290,26,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",'s,6.251627745,10.07248893,3.039054981,8.248360756,E-GPE
en,ZuCo1-290,27,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",greatest,7.596145499,17.44682698,2.764087872,9.442712492,O
en,ZuCo1-290,28,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",comedians,8.49663402,26.34067035,4.431552956,29.10044046,S-MISC
en,ZuCo1-290,29,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians. ",.,8.49663402,26.34067035,4.431552956,29.10044046,O
en,ZuCo1-292,1,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",Matthew,7.353068843,12.23485835,3.054821811,2.830390817,B-PER
en,ZuCo1-292,2,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",Parker,6.049294052,17.77221823,1.07283433,6.604093678,E-PER
en,ZuCo1-292,3,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",(,8.021529647,17.26451949,4.910409169,13.16429757,O
en,ZuCo1-292,4,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",August,8.021529647,17.26451949,4.910409169,13.16429757,B-DATE
en,ZuCo1-292,5,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",6,3.403073183,3.403073183,0.0,0.0,I-DATE
en,ZuCo1-292,6,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",",",3.403073183,3.403073183,0.0,0.0,I-DATE
en,ZuCo1-292,7,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",1504,6.997135168,12.83097491,2.652913002,5.919555901,I-DATE
en,ZuCo1-292,8,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",-,6.295685389,7.413838007,2.560466737,3.588212018,I-DATE
en,ZuCo1-292,9,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",May,6.213647018,8.127875684,0.860479346,2.973833101,I-DATE
en,ZuCo1-292,10,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",17,6.826402755,6.826402755,1.767884894,1.767884894,I-DATE
en,ZuCo1-292,11,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",",",6.826402755,6.826402755,1.767884894,1.767884894,I-DATE
en,ZuCo1-292,12,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",1575,6.350377637,12.02469832,1.947866018,5.967275305,E-DATE
en,ZuCo1-292,13,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",),6.350377637,12.02469832,1.947866018,5.967275305,O
en,ZuCo1-292,14,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",was,6.113377897,6.113377897,1.06701377,1.06701377,O
en,ZuCo1-292,15,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",Archbishop,6.839907014,9.419220418,2.037831896,4.83687808,S-MISC
en,ZuCo1-292,16,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",of,7.778452991,7.778452991,3.472892593,3.472892593,O
en,ZuCo1-292,17,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",Canterbury,6.275797299,9.314255499,2.107751259,5.844217666,S-GPE
en,ZuCo1-292,18,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",from,7.280145846,11.29698759,2.873238507,6.553024483,O
en,ZuCo1-292,19,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",1559,6.271377724,9.218682177,1.765632115,4.276262161,S-DATE
en,ZuCo1-292,20,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559. ",.,6.271377724,9.218682177,1.765632115,4.276262161,O
en,ZuCo1-294,1,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Matthew,6.148734502,10.75061756,1.167912564,5.318079953,S-PER
en,ZuCo1-294,2,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",was,6.312396909,10.66498828,2.853921789,3.383016061,O
en,ZuCo1-294,3,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",sent,9.066759267,19.36713256,4.145765621,15.36233168,O
en,ZuCo1-294,4,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",in,6.016147235,8.082298811,1.173647499,4.700485996,O
en,ZuCo1-294,5,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",1522,7.651390193,19.63948891,1.954927013,10.00880558,S-DATE
en,ZuCo1-294,6,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",to,4.861533119,11.05998785,0.0,0.0,O
en,ZuCo1-294,7,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Corpus,9.590478972,19.97095707,3.719332802,10.22856318,B-ORG
en,ZuCo1-294,8,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Christi,6.961445342,10.74263777,3.486041394,10.6319025,I-ORG
en,ZuCo1-294,9,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",College,7.018838441,7.018838441,5.027523689,5.027523689,E-ORG
en,ZuCo1-294,10,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",",",7.018838441,7.018838441,5.027523689,5.027523689,O
en,ZuCo1-294,11,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Cambridge,5.444917093,6.490146714,1.725566066,3.554190941,S-GPE
en,ZuCo1-294,12,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",",",5.444917093,6.490146714,1.725566066,3.554190941,O
en,ZuCo1-294,13,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",where,5.369784309,13.98795666,1.558174626,6.483635126,O
en,ZuCo1-294,14,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",he,5.369784309,13.98795666,1.558174626,6.483635126,O
en,ZuCo1-294,15,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",is,7.57878288,16.15591631,2.826629457,11.87491396,O
en,ZuCo1-294,16,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",said,11.11523254,14.44096315,10.05341124,15.95348021,O
en,ZuCo1-294,17,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",to,4.861533119,11.05998785,0.0,0.0,O
en,ZuCo1-294,18,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",have,5.864224325,7.968356628,3.839534091,5.116526207,O
en,ZuCo1-294,19,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",been,8.872297943,12.63998611,5.897114319,6.399832601,O
en,ZuCo1-294,20,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",contemporary,5.900133376,19.57871974,2.060147177,12.40521233,O
en,ZuCo1-294,21,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",with,7.748068409,12.95598576,2.887405828,6.688277735,O
en,ZuCo1-294,22,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",William,6.218711115,13.94314707,2.191905922,10.92625137,B-PER
en,ZuCo1-294,23,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Cecil,5.454032468,5.454032468,0.928761464,0.928761464,E-PER
en,ZuCo1-294,24,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",",",5.454032468,5.454032468,0.928761464,0.928761464,O
en,ZuCo1-294,25,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",but,11.10860318,30.44535116,2.197570713,25.41518881,O
en,ZuCo1-294,26,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",Cecil,5.634169633,20.46184565,1.43408115,21.69994476,S-PER
en,ZuCo1-294,27,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",was,6.312396909,10.66498828,2.853921789,3.383016061,O
en,ZuCo1-294,28,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",only,6.054127962,10.12566195,1.299679977,6.656051632,O
en,ZuCo1-294,29,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",two,7.024915357,16.05521313,3.746194293,9.011693437,B-DATE
en,ZuCo1-294,30,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",years,6.781838701,15.70882889,3.157294521,8.887419538,I-DATE
en,ZuCo1-294,31,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",old,6.145281708,12.03989062,2.118455118,9.231967683,E-DATE
en,ZuCo1-294,32,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",at,5.503949996,11.26833927,1.043660423,10.35175892,O
en,ZuCo1-294,33,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",the,6.752973348,13.13373557,1.683281553,11.28514802,O
en,ZuCo1-294,34,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",time,7.213299766,9.115374598,3.300119357,3.320317977,O
en,ZuCo1-294,35,"Matthew was sent in 1522 to Corpus Christi College, Cambridge, where he is said to have been contemporary with William Cecil, but Cecil was only two years old at the time. ",.,7.213299766,9.115374598,3.300119357,3.320317977,O
en,ZuCo1-296,1,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist. ",Adolf,6.259223891,12.02469832,1.987014934,6.859685303,B-PER
en,ZuCo1-296,2,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist. ",Otto,10.09780942,11.8094742,11.26683354,10.92085733,I-PER
en,ZuCo1-296,3,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist. ",Reinhold,5.317301849,9.001432416,2.034243956,6.778763568,I-PER
